Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-04:00,00:15:00.000-04:00,18.25,,41.83507537841797,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,,
00:15:00.000-04:00,00:30:00.000-04:00,18.25,,,,,,,,,,,900000,,
00:30:00.000-04:00,00:45:00.000-04:00,18.25,,41.83517837524414,-71.40777587890625,41.835205078125,-71.40766143798828,,,,,,900000,,
00:45:00.000-04:00,01:00:00.000-04:00,18.25,,41.835166931152344,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,,900000,,
01:00:00.000-04:00,01:15:00.000-04:00,18.25,,41.835166931152344,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,,900000,,
01:15:00.000-04:00,01:30:00.000-04:00,18.25,,41.835166931152344,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,,900000,,
01:30:00.000-04:00,01:45:00.000-04:00,18.25,,,,,,,,,,,900000,,
01:45:00.000-04:00,02:00:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,,
02:00:00.000-04:00,02:15:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,,900000,,
02:15:00.000-04:00,02:30:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40708923339844,,,,,,900000,,
02:30:00.000-04:00,02:45:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,,900000,,
02:45:00.000-04:00,03:00:00.000-04:00,18.25,,41.835166931152344,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,,900000,,
03:00:00.000-04:00,03:15:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835243225097656,-71.40752410888672,,,,,,900000,,
03:15:00.000-04:00,03:30:00.000-04:00,18.25,,41.83516311645508,-71.4078140258789,41.835166931152344,-71.40757751464844,,,,,,900000,,
03:30:00.000-04:00,03:45:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,,
03:45:00.000-04:00,04:00:00.000-04:00,18.25,,41.835166931152344,-71.4078140258789,41.835166931152344,-71.4078140258789,,,,,,900000,,
04:00:00.000-04:00,04:15:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,,
04:15:00.000-04:00,04:30:00.000-04:00,18.25,,41.835147857666016,-71.4078140258789,41.835166931152344,-71.40771484375,,,,,,900000,,
04:30:00.000-04:00,04:45:00.000-04:00,18.25,,41.834835052490234,-71.40786743164062,41.83523941040039,-71.40776062011719,,,,,,900000,,
04:45:00.000-04:00,05:00:00.000-04:00,18.25,,41.835166931152344,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,,900000,,
05:00:00.000-04:00,05:15:00.000-04:00,18.25,,41.83513259887695,-71.4078140258789,41.83523941040039,-71.4076919555664,,,,,,900000,,
05:15:00.000-04:00,05:30:00.000-04:00,18.25,,41.835166931152344,-71.4078140258789,41.83523941040039,-71.4078140258789,,,,,,900000,,
05:30:00.000-04:00,05:45:00.000-04:00,18.25,,41.835147857666016,-71.40790557861328,41.83525466918945,-71.40771484375,,,,,,900000,,
05:45:00.000-04:00,06:00:00.000-04:00,18.25,,41.835113525390625,-71.40790557861328,41.83525466918945,-71.40768432617188,,,,,,900000,,
06:00:00.000-04:00,06:15:00.000-04:00,18.25,,41.83509063720703,-71.40790557861328,41.83525466918945,-71.4078140258789,,,,,,900000,,
06:15:00.000-04:00,06:30:00.000-04:00,18.25,,41.835147857666016,-71.4078140258789,41.83523941040039,-71.40771484375,,,,15,,530272,,
06:30:00.000-04:00,06:45:00.000-04:00,18.25,,41.835289001464844,-71.40785217285156,41.835289001464844,-71.40785217285156,,,,32,,524687,,
06:45:00.000-04:00,07:00:00.000-04:00,18.25,,41.83509063720703,-71.40784454345703,41.835205078125,-71.40771484375,,,,,,900000,,
07:00:00.000-04:00,07:15:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,,
07:15:00.000-04:00,07:30:00.000-04:00,11.41032600402832,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,18,,562701,,
07:30:00.000-04:00,07:45:00.000-04:00,16.14214515686035,,41.835147857666016,-71.407958984375,41.835269927978516,-71.40771484375,,,,,,796051,,
07:45:00.000-04:00,08:00:00.000-04:00,16.382495880126953,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,57,,807904,,
08:00:00.000-04:00,08:15:00.000-04:00,5.958158016204834,,41.83509063720703,-71.4078140258789,41.83523941040039,-71.40771484375,,,,173,,293827,,
08:15:00.000-04:00,08:30:00.000-04:00,10.986601829528809,,41.83491516113281,-71.40790557861328,41.835365295410156,-71.40758514404297,,,,83,,541805,,
08:30:00.000-04:00,08:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,125,,900000,,
08:45:00.000-04:00,09:00:00.000-04:00,18.249998092651367,,,,,,,,,68,,900000,,
09:00:00.000-04:00,09:15:00.000-04:00,16.423133850097656,,41.83509063720703,-71.4078140258789,41.83509063720703,-71.4078140258789,,,,32,,809908,,
09:15:00.000-04:00,09:30:00.000-04:00,18.249998092651367,,41.83512878417969,-71.40782928466797,41.83531188964844,-71.40756225585938,,,,,,900000,,
09:30:00.000-04:00,09:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835166931152344,-71.40771484375,,,,7,,900000,,
09:45:00.000-04:00,10:00:00.000-04:00,18.249998092651367,,41.83513641357422,-71.40840911865234,41.835147857666016,-71.40771484375,,,,,,900000,,
10:00:00.000-04:00,10:15:00.000-04:00,18.249998092651367,,41.83511734008789,-71.40796661376953,41.83525085449219,-71.40792083740234,,,,34,,900000,,
10:15:00.000-04:00,10:30:00.000-04:00,18.249998092651367,,41.83501434326172,-71.4078140258789,41.835147857666016,-71.40765380859375,,,,77,,900000,,
10:30:00.000-04:00,10:45:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,85,,900000,,
10:45:00.000-04:00,11:00:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,7,,900000,,
11:00:00.000-04:00,11:15:00.000-04:00,11.430116653442383,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,228,,563677,,
11:15:00.000-04:00,11:30:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,109,,900000,,
11:30:00.000-04:00,11:45:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,61,,900000,,
11:45:00.000-04:00,12:00:00.000-04:00,18.249998092651367,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,46,,900000,,
12:00:00.000-04:00,12:15:00.000-04:00,18.249998092651367,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,,
12:15:00.000-04:00,12:30:00.000-04:00,18.249998092651367,,41.83514404296875,-71.4078598022461,41.835147857666016,-71.40771484375,,,,,,900000,,
12:30:00.000-04:00,12:45:00.000-04:00,18.249998092651367,,41.835113525390625,-71.40782928466797,41.835147857666016,-71.40771484375,,,,49,,900000,,
12:45:00.000-04:00,13:00:00.000-04:00,18.249998092651367,,41.83507537841797,-71.40782928466797,41.835147857666016,-71.40771484375,,,,85,,900000,,
13:00:00.000-04:00,13:15:00.000-04:00,75.07551574707031,947.4357299804688,41.83504104614258,-71.40794372558594,41.835994720458984,-71.40233612060547,3.7529547214508057,4.400000095367432,1.6399999856948853,675,256448,467782,,175770
13:15:00.000-04:00,13:30:00.000-04:00,66.03633117675781,1271.051513671875,41.83499526977539,-71.40775299072266,41.83561706542969,-71.40239715576172,2.428818702697754,4.429999828338623,0.6000000238418579,356,536515,,,144404
13:30:00.000-04:00,13:45:00.000-04:00,14.949019432067871,,41.83513259887695,-71.4078140258789,41.835166931152344,-71.40770721435547,,,,210,,737212,,
13:45:00.000-04:00,14:00:00.000-04:00,18.25,,41.83488082885742,-71.40790557861328,41.835147857666016,-71.40771484375,,,,4,,353939,,
14:00:00.000-04:00,14:15:00.000-04:00,18.25,,41.83501434326172,-71.41088104248047,41.91862869262695,-71.33130645751953,14.968003273010254,31.950000762939453,0.5099999904632568,,,,,
14:15:00.000-04:00,14:30:00.000-04:00,18.25,,41.91884994506836,-71.34432220458984,42.0417366027832,-71.25363159179688,24.659332275390625,33.68000030517578,0.5400000214576721,,,123329,,
14:30:00.000-04:00,14:45:00.000-04:00,18.25,,42.03633499145508,-71.35209655761719,42.041561126708984,-71.34432983398438,2.5415267944335938,9.5,0.5299999713897705,,,619446,,
14:45:00.000-04:00,15:00:00.000-04:00,26.6470947265625,,42.04036331176758,-71.3523178100586,42.04036331176758,-71.3523178100586,0.5,0.5,0.5,403,,146128,261909,
15:00:00.000-04:00,15:15:00.000-04:00,27.06043243408203,,,,,,,,,649,,267337,280829,
15:15:00.000-04:00,15:30:00.000-04:00,18.25,,42.03652572631836,-71.34970092773438,42.038490295410156,-71.34883880615234,2.153749942779541,11.119999885559082,0.5,,,900000,,
15:30:00.000-04:00,15:45:00.000-04:00,18.25,,41.90034103393555,-71.36354064941406,42.04001998901367,-71.26058959960938,28.311243057250977,39.66999816894531,0.5400000214576721,,,30319,,
15:45:00.000-04:00,16:00:00.000-04:00,18.25,,41.835044860839844,-71.41144561767578,41.900230407714844,-71.36390686035156,16.184370040893555,32.58000183105469,1.7599999904632568,,,,,
16:00:00.000-04:00,16:15:00.000-04:00,18.25,,41.83507537841797,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,862270,,
16:15:00.000-04:00,16:30:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,23,,900000,,
16:30:00.000-04:00,16:45:00.000-04:00,13.619488716125488,,41.835147857666016,-71.4078140258789,41.8351936340332,-71.40771484375,,,,138,,671646,,
16:45:00.000-04:00,17:00:00.000-04:00,18.25,,41.83507537841797,-71.40771484375,41.835147857666016,-71.40771484375,,,,47,,900000,,
17:00:00.000-04:00,17:15:00.000-04:00,44.45359802246094,346.00616455078125,41.83506393432617,-71.40937805175781,41.836822509765625,-71.40837860107422,1.7905356884002686,2.0999999046325684,1.2799999713897705,562,,567526,234824,97650
17:15:00.000-04:00,17:30:00.000-04:00,13.33292293548584,,41.83656311035156,-71.40855407714844,41.836849212646484,-71.4078140258789,,,,56,,657514,,
17:30:00.000-04:00,17:45:00.000-04:00,23.130996704101562,255.53662109375,41.835060119628906,-71.40911102294922,41.83686828613281,-71.40762329101562,,,,735,,,300186,
17:45:00.000-04:00,18:00:00.000-04:00,15.75911808013916,,41.83507537841797,-71.4078140258789,41.835147857666016,-71.40771484375,,,,119,,777162,,
18:00:00.000-04:00,18:15:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,8,,900000,,
18:15:00.000-04:00,18:30:00.000-04:00,18.25,,41.83509063720703,-71.40784454345703,41.83519744873047,-71.40771484375,,,,,,900000,,
18:30:00.000-04:00,18:45:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
18:45:00.000-04:00,19:00:00.000-04:00,18.25,,41.835147857666016,-71.40771484375,41.835147857666016,-71.40771484375,,,,,,900000,,
19:00:00.000-04:00,19:15:00.000-04:00,18.25,,,,,,,,,,,900000,,
19:15:00.000-04:00,19:30:00.000-04:00,18.25,,41.83509063720703,-71.40790557861328,41.835182189941406,-71.40771484375,,,,16,,900000,,
19:30:00.000-04:00,19:45:00.000-04:00,18.25,,,,,,,,,,,900000,,
19:45:00.000-04:00,20:00:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
20:00:00.000-04:00,20:15:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
20:15:00.000-04:00,20:30:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
20:30:00.000-04:00,20:45:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
20:45:00.000-04:00,21:00:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
21:00:00.000-04:00,21:15:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
21:15:00.000-04:00,21:30:00.000-04:00,18.25,,41.835147857666016,-71.40787506103516,41.83527374267578,-71.40771484375,,,,,,900000,,
21:30:00.000-04:00,21:45:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
21:45:00.000-04:00,22:00:00.000-04:00,18.25,,,,,,,,,,,900000,,
22:00:00.000-04:00,22:15:00.000-04:00,18.25,,41.83509063720703,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
22:15:00.000-04:00,22:30:00.000-04:00,27.406892776489258,176.84716796875,41.8346061706543,-71.40797424316406,41.83525848388672,-71.40736389160156,1.4900000095367432,1.6699999570846558,1.2100000381469727,158,,738724,161276,
22:30:00.000-04:00,22:45:00.000-04:00,18.25,,41.83507537841797,-71.4078140258789,41.835147857666016,-71.40771484375,,,,,,900000,,
22:45:00.000-04:00,23:00:00.000-04:00,18.25,,41.835044860839844,-71.40799713134766,41.8351936340332,-71.40771484375,,,,,,900000,,
23:00:00.000-04:00,23:15:00.000-04:00,18.25,,41.835044860839844,-71.4078140258789,41.835147857666016,-71.40762329101562,,,,,,900000,,
23:15:00.000-04:00,23:30:00.000-04:00,18.25,,41.83502197265625,-71.4078140258789,41.83513259887695,-71.40762329101562,0.7300000190734863,0.7300000190734863,0.7300000190734863,,,532297,,
23:30:00.000-04:00,23:45:00.000-04:00,18.249998092651367,,41.834983825683594,-71.4078598022461,41.83509063720703,-71.40776824951172,,,,,,,,
23:45:00.000-04:00,00:00:00.000-04:00,18.25,,41.83507537841797,-71.4078140258789,41.83515930175781,-71.4075698852539,0.7200000286102295,0.7200000286102295,0.7200000286102295,,,798799,,
